timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score,label
2026-03-16 9:59:7,user_114,192.168.86.138,10.0.203.104,HTTPS,79909,5,4,API,Serverless,62.08,48.77,245.46,0.503,Intrusion
2026-03-2 8:46:16,user_116,192.168.102.104,10.0.80.252,UDP,1781,4,2,Console,Storage,39.52,64.3,147.35,0.284,Normal
2026-03-18 2:3:6,user_23,192.168.66.104,10.0.34.69,UDP,77980,5,3,SSH,VM,39.09,32.18,397.17,0.543,DDoS
2026-03-13 17:37:49,user_118,192.168.77.177,10.0.255.135,TCP,2458,4,1,Console,Serverless,81.26,69.17,480.18,0.125,Malware
2026-03-13 16:39:20,user_157,192.168.156.204,10.0.18.42,UDP,40275,5,1,API,Serverless,43.78,40.71,460.27,0.872,Insider
2026-03-20 20:17:54,user_112,192.168.100.23,10.0.8.138,FTP,27544,4,3,Database,Storage,21.53,47.37,45.98,0.533,Intrusion
2026-03-17 9:33:4,user_66,192.168.47.197,10.0.132.241,FTP,64223,9,2,SSH,Container,39.29,61.91,18.56,0.125,Insider
2026-03-16 7:51:53,user_15,192.168.203.97,10.0.137.84,ICMP,31620,1,1,API,Storage,88.22,28.02,307.03,0.527,Intrusion
2026-03-3 13:13:29,user_16,192.168.204.136,10.0.226.147,ICMP,8210,3,4,API,VM,10.3,15.82,26.42,0.252,Normal
2026-03-26 2:59:10,user_8,192.168.153.118,10.0.124.111,UDP,64676,6,2,SSH,Container,85.97,76.23,442.59,0.814,Normal
2026-03-9 8:13:9,user_165,192.168.232.79,10.0.202.97,SSH,38981,2,1,Web,Storage,60.1,47.8,479.33,0.832,Intrusion
2026-03-17 10:39:2,user_61,192.168.63.230,10.0.3.131,TCP,42755,1,4,Web,Database,86.09,25.33,81.06,0.67,Malware
2026-03-16 21:14:28,user_68,192.168.185.176,10.0.123.249,SSH,77095,6,1,Database,Container,89.71,68.07,324.24,0.71,Insider
2026-03-25 13:29:32,user_167,192.168.88.65,10.0.216.174,HTTPS,53140,6,0,Web,Serverless,93.61,90.0,184.81,0.69,Insider
2026-03-5 19:6:10,user_102,192.168.8.24,10.0.115.76,HTTPS,20644,4,5,API,Serverless,80.08,59.64,325.38,0.552,Insider
2026-03-26 7:25:9,user_193,192.168.26.192,10.0.55.202,SSH,54079,3,4,SSH,Serverless,43.6,22.13,136.52,0.404,Intrusion
2026-03-24 22:13:37,user_30,192.168.237.72,10.0.240.170,UDP,50382,2,3,SSH,VM,25.17,70.32,432.28,0.733,Intrusion
2026-03-2 10:52:36,user_158,192.168.75.141,10.0.184.90,SSH,12242,4,2,Database,Database,19.22,18.4,148.23,0.989,Normal
2026-03-4 0:2:36,user_92,192.168.28.218,10.0.74.210,HTTPS,16040,3,1,Console,Serverless,65.33,81.35,494.52,0.064,Malware
2026-03-26 22:52:13,user_38,192.168.80.141,10.0.216.14,FTP,61722,2,2,SSH,Container,9.5,45.18,366.05,0.761,Insider
2026-03-1 18:38:34,user_65,192.168.223.195,10.0.202.71,FTP,86765,1,2,Web,Serverless,56.24,96.98,277.82,0.504,Intrusion
2026-03-10 20:9:29,user_117,192.168.54.86,10.0.96.136,ICMP,1771,10,5,Database,Storage,46.43,96.33,18.47,0.588,Malware
2026-03-17 6:41:7,user_176,192.168.12.126,10.0.131.99,ICMP,44847,3,2,Console,Database,70.22,18.25,326.2,0.326,DDoS
2026-03-12 14:43:16,user_186,192.168.219.23,10.0.207.217,HTTPS,1815,10,0,SSH,VM,47.22,42.77,213.59,0.402,Normal
2026-03-26 17:43:26,user_131,192.168.254.65,10.0.75.34,TCP,32049,8,1,Console,Database,59.26,20.6,471.31,0.054,Insider
2026-03-9 17:20:29,user_182,192.168.213.74,10.0.130.10,HTTP,68044,7,1,Web,VM,23.75,67.3,285.74,0.999,Malware
2026-03-17 7:41:9,user_145,192.168.214.97,10.0.246.110,FTP,18860,6,2,API,Container,33.13,35.32,418.26,0.55,DDoS
2026-03-14 7:5:48,user_6,192.168.192.204,10.0.19.102,HTTPS,60181,10,1,SSH,Storage,66.06,15.12,248.75,0.352,Intrusion
2026-03-7 23:12:35,user_191,192.168.111.60,10.0.174.197,HTTP,32919,5,1,SSH,Storage,11.38,96.07,204.58,0.431,DDoS
2026-03-24 16:27:51,user_87,192.168.9.168,10.0.132.208,SSH,35977,7,3,API,Serverless,76.79,13.74,104.79,0.932,Malware
2026-03-20 8:30:55,user_179,192.168.174.254,10.0.132.27,SSH,59508,6,0,Console,Serverless,79.21,45.41,31.52,0.668,DDoS
2026-03-24 2:41:47,user_37,192.168.28.61,10.0.60.156,FTP,48001,2,3,SSH,Serverless,26.16,39.6,15.71,0.633,Intrusion
2026-03-23 3:33:48,user_84,192.168.218.128,10.0.250.127,ICMP,96137,8,1,Web,Storage,18.05,22.45,151.43,0.514,Intrusion
2026-03-16 0:50:5,user_145,192.168.126.24,10.0.45.238,HTTP,99075,9,5,Web,Database,39.73,12.88,216.9,0.339,Intrusion
2026-03-27 15:14:16,user_140,192.168.1.3,10.0.87.24,FTP,17251,3,0,Console,Storage,25.83,55.73,103.98,0.139,Intrusion
2026-03-18 21:12:1,user_184,192.168.237.171,10.0.159.179,HTTPS,15558,6,2,API,Serverless,78.2,54.61,493.73,0.481,Intrusion
2026-03-9 17:56:10,user_34,192.168.29.134,10.0.185.113,SSH,27350,9,2,Database,Storage,94.17,82.77,131.82,0.268,Normal
2026-03-21 8:48:16,user_112,192.168.106.227,10.0.73.41,FTP,24383,3,1,Web,Database,10.82,45.19,259.76,0.43,Intrusion
2026-03-11 19:49:52,user_113,192.168.211.172,10.0.168.249,UDP,20806,9,3,SSH,VM,8.95,95.41,150.4,0.818,Insider
2026-03-1 13:43:38,user_194,192.168.19.242,10.0.46.203,ICMP,53264,4,2,SSH,Serverless,70.59,93.3,59.21,0.957,Normal
2026-03-3 19:43:59,user_6,192.168.110.120,10.0.220.247,TCP,80091,1,1,Database,VM,32.38,40.27,262.07,0.12,DDoS
2026-03-10 6:59:42,user_67,192.168.96.55,10.0.43.124,SSH,17723,1,3,API,Container,59.47,80.98,216.03,0.441,Malware
2026-03-27 5:16:4,user_38,192.168.54.238,10.0.25.99,SSH,40978,3,4,API,Database,47.55,56.63,34.79,0.275,Normal
2026-03-11 7:28:41,user_15,192.168.121.208,10.0.76.107,UDP,4889,5,3,SSH,Database,43.68,43.26,453.23,0.85,Intrusion
2026-03-26 4:11:58,user_150,192.168.21.41,10.0.184.8,SSH,21130,2,5,Database,Storage,33.52,25.48,379.7,0.888,Insider
2026-03-22 2:42:48,user_122,192.168.226.54,10.0.110.14,TCP,51609,6,3,Console,Container,92.8,96.8,254.67,0.463,Normal
2026-03-9 20:38:18,user_91,192.168.212.45,10.0.178.163,ICMP,87822,10,0,Database,Database,65.59,76.45,451.1,0.621,Normal
2026-03-21 15:22:20,user_99,192.168.189.210,10.0.247.66,HTTPS,25748,6,5,Database,Container,94.96,26.19,486.79,0.129,Insider
2026-03-8 8:26:45,user_28,192.168.29.105,10.0.140.251,ICMP,73116,4,2,Web,Container,89.84,20.21,97.01,0.39,Insider
2026-03-25 5:13:15,user_30,192.168.37.55,10.0.210.236,HTTPS,50943,1,1,Console,Serverless,7.99,22.07,318.2,0.196,Insider
2026-03-15 21:39:15,user_94,192.168.72.21,10.0.92.49,FTP,91220,8,2,Database,Storage,62.71,73.12,259.1,0.213,Malware
2026-03-4 0:58:7,user_42,192.168.201.75,10.0.167.85,HTTPS,8043,7,0,Web,Serverless,65.92,92.63,192.11,0.71,Insider
2026-03-10 12:18:52,user_2,192.168.200.250,10.0.131.90,SSH,7449,3,2,Console,Serverless,63.68,38.58,237.61,0.969,Insider
2026-03-6 15:41:19,user_192,192.168.222.5,10.0.76.157,ICMP,94179,7,3,Console,VM,15.41,27.1,40.89,0.911,Malware
2026-03-25 16:47:56,user_198,192.168.131.39,10.0.76.43,HTTPS,53523,6,0,API,Storage,78.36,49.22,6.67,0.077,Intrusion
2026-03-5 10:51:58,user_105,192.168.215.121,10.0.91.221,SSH,55399,7,4,Console,Serverless,81.4,86.79,59.22,0.407,Normal
2026-03-4 21:58:54,user_169,192.168.40.214,10.0.212.105,TCP,35043,9,1,API,Storage,34.14,15.78,414.82,0.097,Insider
2026-03-25 17:21:59,user_185,192.168.216.21,10.0.141.121,TCP,10784,3,5,SSH,Serverless,65.45,21.75,8.33,0.167,Insider
2026-03-10 2:50:14,user_40,192.168.14.27,10.0.129.67,HTTPS,75935,2,1,SSH,Database,34.69,23.68,57.08,0.517,Malware
2026-03-10 12:43:47,user_163,192.168.167.215,10.0.55.245,ICMP,20283,3,5,Console,Database,69.29,33.6,376.6,0.8,Insider
2026-03-11 11:38:10,user_34,192.168.163.44,10.0.34.253,UDP,6001,6,1,API,Storage,74.9,19.04,175.26,0.681,Malware
2026-03-17 21:15:54,user_32,192.168.208.217,10.0.163.117,SSH,50604,5,5,Console,Database,76.51,47.11,463.27,0.63,Intrusion
2026-03-8 14:5:20,user_13,192.168.199.35,10.0.188.53,TCP,79299,8,1,Web,Database,93.29,79.91,213.96,0.033,DDoS
2026-03-18 18:31:48,user_168,192.168.240.73,10.0.18.5,HTTPS,80218,3,4,SSH,Storage,33.21,74.48,21.16,0.663,Normal
2026-03-23 6:0:4,user_7,192.168.141.128,10.0.220.53,TCP,54808,1,2,Database,Storage,39.72,86.61,21.69,0.313,Intrusion
2026-03-14 12:22:9,user_56,192.168.61.194,10.0.111.206,UDP,40992,3,1,Console,Serverless,59.75,17.84,385.69,0.607,Intrusion
2026-03-28 0:31:32,user_52,192.168.184.166,10.0.223.40,FTP,17571,4,0,Console,Storage,9.71,11.57,496.65,0.671,Normal
2026-03-17 12:30:3,user_143,192.168.34.125,10.0.203.69,FTP,41459,9,5,API,Storage,49.7,37.71,479.14,0.555,Malware
2026-03-5 21:3:31,user_67,192.168.232.222,10.0.74.190,ICMP,82900,3,2,SSH,Serverless,19.45,96.32,250.97,0.898,Insider
2026-03-2 22:34:41,user_138,192.168.204.150,10.0.116.226,ICMP,93576,6,1,SSH,Serverless,94.3,14.88,332.11,0.905,Normal
2026-03-27 10:16:49,user_23,192.168.200.54,10.0.218.223,FTP,52853,10,1,Web,Storage,48.18,77.54,4.81,0.918,Intrusion
2026-03-8 12:45:35,user_79,192.168.39.103,10.0.241.192,FTP,82871,1,3,SSH,Database,71.21,18.83,305.32,0.645,DDoS
2026-03-7 2:26:50,user_187,192.168.198.91,10.0.20.149,HTTPS,55581,3,0,Console,VM,18.99,68.97,14.05,0.9,Malware
2026-03-2 2:53:13,user_194,192.168.144.233,10.0.106.152,HTTPS,84808,2,0,SSH,VM,35.81,47.6,349.56,0.818,Intrusion
2026-03-4 22:19:16,user_179,192.168.98.214,10.0.10.186,SSH,76754,3,3,SSH,Serverless,68.14,21.12,469.42,0.319,Insider
2026-03-16 20:48:10,user_155,192.168.206.156,10.0.248.68,TCP,2663,9,3,Console,Container,38.94,61.31,59.04,0.589,Malware
2026-03-26 9:0:3,user_170,192.168.33.51,10.0.29.229,FTP,48490,3,0,Web,Database,11.68,16.22,155.04,0.37,DDoS
2026-03-17 17:53:54,user_30,192.168.178.122,10.0.238.206,SSH,13971,9,4,Web,Database,50.53,40.08,99.4,0.583,Insider
2026-03-1 11:40:8,user_169,192.168.81.201,10.0.116.116,SSH,72814,5,2,SSH,Container,92.96,22.92,174.38,0.301,Malware
2026-03-27 22:40:31,user_196,192.168.200.2,10.0.131.110,HTTP,95772,4,3,Web,Database,47.86,88.14,434.8,0.461,Malware
2026-03-21 21:21:2,user_170,192.168.56.18,10.0.41.228,HTTP,3471,1,2,SSH,Database,9.38,12.46,430.8,0.706,DDoS
2026-03-2 7:37:17,user_146,192.168.108.225,10.0.136.225,HTTP,74330,10,0,Console,Storage,90.81,52.79,304.15,0.739,Malware
2026-03-25 2:23:20,user_81,192.168.249.85,10.0.40.157,TCP,31580,5,4,SSH,Container,63.26,51.34,103.34,0.765,Insider
2026-03-5 16:17:33,user_168,192.168.14.159,10.0.62.203,TCP,22408,1,5,Web,Serverless,60.72,13.04,477.92,0.067,Insider
2026-03-21 23:49:20,user_70,192.168.27.173,10.0.25.30,ICMP,61605,7,4,Database,Database,37.01,65.19,48.21,0.079,Insider
2026-03-7 11:57:6,user_43,192.168.174.167,10.0.38.123,HTTPS,30007,6,2,Console,Serverless,69.92,83.32,219.31,0.879,Normal
2026-03-12 23:36:38,user_49,192.168.193.55,10.0.204.95,TCP,59561,4,4,Console,Database,40.89,14.88,325.64,0.88,Insider
2026-03-18 5:5:22,user_48,192.168.157.213,10.0.223.169,SSH,59054,3,4,Database,Container,47.32,46.02,375.98,0.577,Normal
2026-03-11 11:58:13,user_73,192.168.18.107,10.0.170.145,HTTPS,29594,1,5,SSH,Container,69.8,46.75,274.68,0.493,Intrusion
2026-03-25 11:23:55,user_130,192.168.155.57,10.0.219.195,TCP,42774,10,0,Web,Container,7.06,30.09,56.24,0.334,Normal
2026-03-19 12:9:18,user_23,192.168.112.254,10.0.170.85,FTP,36527,9,1,SSH,Database,38.32,16.77,167.58,0.693,Malware
2026-03-19 16:28:9,user_169,192.168.82.5,10.0.92.209,UDP,96093,9,2,API,Serverless,25.86,35.66,366.33,0.326,Intrusion
2026-03-25 17:52:49,user_104,192.168.184.179,10.0.184.86,ICMP,73782,10,2,API,Storage,94.74,84.93,286.85,0.583,Malware
2026-03-3 14:34:16,user_158,192.168.210.133,10.0.59.89,FTP,11045,4,3,Database,Storage,61.93,64.34,365.55,0.825,Insider
2026-03-28 1:30:34,user_8,192.168.194.173,10.0.247.231,SSH,36090,4,1,Database,Database,70.68,18.39,155.61,0.555,Malware
2026-03-2 5:26:48,user_68,192.168.139.216,10.0.99.124,UDP,7546,10,2,Database,Database,30.29,23.03,9.07,0.419,Insider
2026-03-6 21:32:16,user_96,192.168.33.12,10.0.75.252,UDP,93222,10,0,Web,Container,34.37,21.53,472.81,0.69,Insider
2026-03-18 17:20:58,user_173,192.168.168.165,10.0.217.220,HTTPS,72395,6,3,SSH,Database,7.55,85.21,295.26,0.264,Insider
2026-03-23 19:9:29,user_41,192.168.70.59,10.0.116.2,FTP,72542,8,5,Console,Serverless,44.02,82.08,97.33,0.218,Intrusion
2026-03-14 15:3:54,user_75,192.168.242.66,10.0.194.26,TCP,14084,9,4,API,Storage,83.86,80.98,98.56,0.877,Intrusion
2026-03-20 19:35:57,user_144,192.168.44.93,10.0.20.226,FTP,37311,4,3,Console,VM,44.51,34.77,84.86,0.258,Intrusion
2026-03-27 13:46:48,user_83,192.168.3.193,10.0.224.211,ICMP,92280,3,4,Database,Serverless,91.87,30.92,168.62,0.59,Intrusion
2026-03-24 16:51:0,user_30,192.168.78.14,10.0.239.92,HTTPS,10050,3,0,Web,Database,39.74,55.19,220.19,0.338,DDoS
2026-03-26 0:20:20,user_171,192.168.177.186,10.0.172.119,ICMP,54019,7,1,SSH,VM,93.46,22.54,196.09,0.214,Normal
2026-03-18 8:13:25,user_121,192.168.119.24,10.0.134.128,TCP,39186,5,3,Database,Database,30.65,41.39,202.71,0.375,DDoS
2026-03-20 21:5:3,user_45,192.168.89.107,10.0.111.178,ICMP,50403,3,4,Console,Serverless,76.68,50.41,248.38,0.313,Insider
2026-03-8 22:32:14,user_139,192.168.193.200,10.0.168.13,SSH,36966,1,0,Web,VM,67.28,89.08,19.94,0.5,Normal
2026-03-27 6:53:33,user_157,192.168.162.96,10.0.100.203,HTTPS,5160,1,2,API,Serverless,94.73,79.59,470.72,0.418,DDoS
2026-03-13 11:39:43,user_123,192.168.156.195,10.0.50.193,HTTPS,47231,4,5,Database,VM,56.18,22.19,252.41,0.703,DDoS
2026-03-26 5:14:32,user_78,192.168.17.174,10.0.241.248,HTTP,77102,7,3,Database,Container,81.15,78.6,56.11,0.717,Intrusion
2026-03-3 14:13:49,user_171,192.168.193.80,10.0.0.88,HTTP,34779,7,3,API,Storage,9.93,92.92,274.17,0.775,Malware
2026-03-27 14:45:21,user_194,192.168.236.127,10.0.238.40,ICMP,31407,9,4,Web,Container,87.04,68.41,202.16,0.264,Insider
2026-03-7 15:18:7,user_111,192.168.187.208,10.0.194.119,HTTP,5286,1,1,Web,Storage,58.76,14.91,103.05,0.661,Malware
2026-03-12 6:50:49,user_43,192.168.55.127,10.0.182.202,FTP,63869,5,0,Database,VM,35.14,13.64,295.05,0.586,Insider
2026-03-3 16:47:45,user_107,192.168.2.118,10.0.255.173,TCP,38211,3,2,API,Container,69.78,21.69,313.24,0.515,Insider
2026-03-27 18:37:17,user_171,192.168.136.245,10.0.135.124,SSH,10051,4,4,API,Container,46.37,94.91,414.82,0.454,DDoS
2026-03-15 7:15:43,user_81,192.168.208.128,10.0.112.133,TCP,25907,1,0,Database,VM,48.31,83.35,126.67,0.655,Normal
2026-03-18 19:0:43,user_195,192.168.49.53,10.0.198.54,HTTP,47685,3,0,SSH,Database,58.25,48.88,365.3,0.676,Malware
2026-03-1 8:37:31,user_139,192.168.111.195,10.0.160.246,SSH,49906,9,5,API,Container,13.15,21.37,170.81,0.234,Insider
2026-03-1 13:29:1,user_17,192.168.219.62,10.0.3.195,UDP,27498,1,2,Web,Database,27.38,14.94,441.19,0.443,Insider
2026-03-3 16:3:5,user_147,192.168.136.241,10.0.88.132,TCP,22048,3,4,Web,Storage,33.04,21.51,375.93,0.923,Intrusion
2026-03-24 5:50:15,user_54,192.168.164.89,10.0.142.35,SSH,19106,8,0,Console,Database,41.91,23.35,126.33,0.412,DDoS
2026-03-21 7:48:51,user_162,192.168.30.100,10.0.46.139,SSH,91411,6,1,Database,VM,93.2,72.11,352.72,0.163,Normal
2026-03-16 21:58:4,user_37,192.168.23.59,10.0.84.166,HTTP,28181,5,2,Console,Container,7.03,44.03,369.44,0.107,Intrusion
2026-03-19 2:58:40,user_198,192.168.184.254,10.0.84.59,HTTPS,53691,1,2,Database,Database,17.15,91.08,331.84,0.814,Insider
2026-03-11 10:20:8,user_64,192.168.149.21,10.0.21.31,HTTPS,77568,9,1,Web,Storage,64.0,78.63,265.91,0.416,Normal
2026-03-21 3:7:38,user_182,192.168.133.176,10.0.213.232,TCP,72551,1,1,API,Serverless,27.88,34.76,142.17,0.554,DDoS
2026-03-25 5:29:56,user_165,192.168.48.8,10.0.201.88,SSH,76009,7,3,SSH,Storage,70.02,18.6,392.96,0.461,DDoS
2026-03-15 21:36:36,user_45,192.168.171.206,10.0.30.145,SSH,50627,8,5,SSH,Database,47.92,15.24,466.33,0.987,DDoS
2026-03-19 17:36:54,user_102,192.168.253.136,10.0.55.220,ICMP,56066,10,5,API,Serverless,85.11,71.72,173.59,0.924,Normal
2026-03-5 7:27:9,user_51,192.168.181.148,10.0.149.138,TCP,77497,9,4,API,VM,92.34,85.96,161.08,0.021,Malware
2026-03-20 14:7:38,user_33,192.168.184.243,10.0.146.114,HTTPS,50632,9,0,Console,VM,65.57,73.67,389.14,0.999,Normal
2026-03-6 16:1:35,user_49,192.168.213.221,10.0.225.52,SSH,86729,7,4,API,Container,71.47,21.98,311.81,0.052,DDoS
2026-03-21 17:39:1,user_48,192.168.51.239,10.0.168.153,HTTP,81355,2,4,Console,Container,48.94,85.12,227.58,0.182,Normal
2026-03-21 15:48:51,user_93,192.168.127.156,10.0.40.122,UDP,70843,9,5,API,VM,5.51,89.8,74.53,0.176,Intrusion
2026-03-16 3:31:19,user_90,192.168.252.69,10.0.100.192,HTTP,1845,2,0,Console,Storage,58.69,21.97,6.41,0.61,DDoS
2026-03-3 1:21:53,user_73,192.168.133.6,10.0.157.198,SSH,96274,5,0,API,Storage,89.48,70.26,234.86,0.338,Insider
2026-03-21 9:37:53,user_26,192.168.84.83,10.0.84.123,FTP,68834,4,4,SSH,Database,44.93,27.2,174.3,0.083,Intrusion
2026-03-18 5:10:13,user_41,192.168.22.247,10.0.92.174,HTTPS,61465,3,0,SSH,VM,25.69,11.81,267.47,0.14,DDoS
2026-03-10 4:58:39,user_126,192.168.40.18,10.0.84.122,TCP,37665,9,4,SSH,Serverless,48.71,34.04,303.88,0.465,Intrusion
2026-03-16 8:16:30,user_98,192.168.8.16,10.0.238.44,SSH,24955,3,1,API,Serverless,90.24,61.17,32.81,0.258,Normal
2026-03-20 4:30:57,user_11,192.168.74.245,10.0.33.58,UDP,63861,1,2,Database,Container,61.93,28.38,465.58,0.95,Normal
2026-03-27 23:34:53,user_120,192.168.251.221,10.0.41.210,FTP,39975,1,1,Console,VM,75.86,89.84,337.48,0.594,DDoS
2026-03-18 16:7:26,user_39,192.168.22.146,10.0.227.248,SSH,16573,8,1,SSH,Serverless,11.63,47.97,425.41,0.621,Malware
2026-03-4 10:56:24,user_183,192.168.71.96,10.0.128.110,ICMP,2289,6,3,Database,Serverless,12.42,26.02,262.42,0.264,Insider
2026-03-13 10:48:15,user_94,192.168.104.53,10.0.106.61,SSH,82300,6,4,SSH,Storage,47.72,26.24,234.18,0.794,Intrusion
2026-03-18 20:13:0,user_129,192.168.203.52,10.0.226.61,HTTP,44457,5,5,SSH,Storage,93.55,23.02,363.54,0.266,Normal
2026-03-22 21:38:53,user_181,192.168.40.127,10.0.183.18,FTP,6657,4,4,Database,Database,81.13,60.29,494.86,0.476,Normal
2026-03-12 10:6:16,user_81,192.168.88.162,10.0.158.20,UDP,16098,10,4,API,Database,18.32,25.25,284.99,0.433,Insider
2026-03-13 14:12:24,user_85,192.168.8.219,10.0.134.4,SSH,88812,3,5,SSH,VM,43.46,35.09,247.82,0.533,Insider
2026-03-15 6:20:43,user_40,192.168.7.11,10.0.222.118,HTTPS,28460,6,5,Console,Serverless,80.13,62.97,52.22,0.149,Insider
2026-03-23 7:20:25,user_162,192.168.241.101,10.0.142.191,SSH,89255,4,2,API,Serverless,59.06,42.4,244.9,0.428,DDoS
2026-03-25 12:15:12,user_101,192.168.164.154,10.0.121.118,UDP,93800,6,1,API,Storage,67.42,40.38,149.94,0.615,Intrusion
2026-03-1 14:55:37,user_181,192.168.253.12,10.0.114.242,FTP,54602,5,0,API,VM,25.68,14.41,157.57,0.08,Normal
2026-03-15 0:46:49,user_20,192.168.80.30,10.0.218.108,UDP,5855,6,0,API,Storage,93.85,64.12,281.54,0.758,Intrusion
2026-03-25 21:15:20,user_175,192.168.66.100,10.0.52.160,FTP,50907,4,0,SSH,Database,51.63,74.83,168.43,0.16,Normal
2026-03-21 11:53:13,user_149,192.168.233.151,10.0.212.170,HTTP,78614,2,0,Console,Database,53.08,44.57,486.28,0.733,Malware
2026-03-25 16:49:18,user_176,192.168.55.234,10.0.115.231,TCP,26598,3,0,Web,Storage,33.6,20.7,275.32,0.431,DDoS
2026-03-10 20:55:32,user_26,192.168.210.72,10.0.208.14,UDP,78769,2,1,Web,Storage,73.57,26.55,319.81,0.521,Malware
2026-03-27 15:58:15,user_22,192.168.53.2,10.0.179.146,SSH,31788,3,4,SSH,Serverless,60.42,57.2,341.79,0.176,Normal
2026-03-17 2:15:57,user_130,192.168.214.131,10.0.50.57,HTTPS,44177,6,0,Database,Database,39.16,75.44,154.86,0.193,Malware
2026-03-19 6:54:3,user_163,192.168.232.230,10.0.166.182,ICMP,84269,10,0,SSH,Storage,61.34,70.76,346.54,0.297,Intrusion
2026-03-19 8:56:57,user_186,192.168.39.57,10.0.206.216,HTTP,28086,2,1,API,Serverless,27.5,75.86,360.48,0.078,DDoS
2026-03-8 23:14:58,user_91,192.168.169.127,10.0.251.171,SSH,39981,5,2,Console,Serverless,17.32,91.58,184.56,0.208,DDoS
2026-03-4 5:42:31,user_64,192.168.84.9,10.0.216.203,FTP,27583,7,0,Web,Database,31.34,11.62,486.93,0.97,DDoS
2026-03-10 13:27:45,user_97,192.168.40.246,10.0.220.217,HTTP,75536,9,1,API,Container,21.65,85.05,305.47,0.385,DDoS
2026-03-1 21:5:19,user_180,192.168.25.87,10.0.213.142,ICMP,55756,10,2,Web,Database,83.72,17.87,453.67,0.032,Malware
2026-03-6 1:1:16,user_14,192.168.11.14,10.0.135.134,SSH,5906,4,2,Console,Storage,86.76,79.98,438.85,0.284,Insider
2026-03-9 18:47:25,user_82,192.168.148.28,10.0.29.48,HTTPS,20960,7,3,Console,Database,44.23,41.87,469.51,0.461,Intrusion
2026-03-26 23:31:29,user_41,192.168.115.40,10.0.191.51,HTTP,59593,5,1,API,Database,22.16,91.26,380.47,0.949,Intrusion
2026-03-12 9:28:11,user_57,192.168.133.143,10.0.142.180,FTP,23617,2,5,API,Database,68.67,96.92,170.52,0.641,Insider
2026-03-21 4:12:50,user_185,192.168.135.43,10.0.193.79,HTTP,60836,3,3,Database,Database,45.67,56.01,234.73,0.515,Normal
2026-03-25 7:35:20,user_120,192.168.70.158,10.0.113.65,SSH,44130,9,1,SSH,VM,21.72,97.34,199.51,0.108,Insider
2026-03-11 19:34:19,user_146,192.168.9.97,10.0.148.14,FTP,77065,3,1,Console,VM,80.46,58.41,18.37,0.061,Normal
2026-03-14 11:27:5,user_13,192.168.162.185,10.0.183.233,FTP,63929,10,3,Console,Storage,72.1,93.66,251.29,0.897,Insider
2026-03-10 16:16:8,user_97,192.168.240.199,10.0.72.129,SSH,46228,8,5,API,VM,9.46,72.79,2.3,0.349,DDoS
2026-03-9 21:32:22,user_20,192.168.191.223,10.0.88.198,UDP,94863,7,5,Web,Container,41.98,85.58,113.27,0.004,Malware
2026-03-18 12:17:57,user_166,192.168.77.131,10.0.127.92,HTTP,13374,7,4,SSH,Storage,35.21,28.16,213.98,0.127,DDoS
2026-03-26 21:42:5,user_126,192.168.159.47,10.0.116.9,UDP,95735,5,5,Console,Serverless,62.21,88.22,34.1,0.509,DDoS
2026-03-6 1:22:2,user_141,192.168.7.234,10.0.156.158,TCP,21259,1,5,Database,VM,82.24,59.21,177.35,0.812,Insider
2026-03-1 23:39:46,user_78,192.168.98.192,10.0.225.144,TCP,76336,10,3,SSH,Container,11.45,93.38,69.78,0.47,Intrusion
2026-03-4 12:10:37,user_178,192.168.197.44,10.0.227.17,HTTPS,54873,6,4,Database,Database,57.45,64.55,400.62,0.425,Intrusion
2026-03-13 0:8:25,user_195,192.168.96.105,10.0.171.28,FTP,62371,8,1,Database,Database,54.45,85.09,484.89,0.725,Normal
2026-03-10 7:30:10,user_34,192.168.7.114,10.0.251.228,UDP,37900,8,1,API,VM,67.77,80.54,406.09,0.686,Normal
2026-03-27 5:37:45,user_96,192.168.206.138,10.0.16.41,SSH,84201,9,5,Console,VM,19.56,93.07,176.49,0.473,Intrusion
2026-03-23 10:16:56,user_190,192.168.150.251,10.0.155.153,ICMP,73118,6,1,Web,Database,87.79,27.97,142.66,0.134,Insider
2026-03-18 4:49:34,user_169,192.168.253.56,10.0.204.57,HTTPS,38614,5,5,SSH,Storage,24.61,28.33,146.7,0.079,Insider
2026-03-8 4:30:39,user_139,192.168.208.13,10.0.158.74,TCP,70030,7,1,SSH,Serverless,72.56,18.06,96.41,0.549,Intrusion
2026-03-3 15:20:42,user_159,192.168.33.54,10.0.124.108,SSH,4639,5,0,Console,Container,56.19,54.06,445.78,0.861,DDoS
2026-03-17 23:53:9,user_52,192.168.46.163,10.0.223.109,UDP,10689,7,5,Web,Serverless,15.01,56.64,64.46,0.473,Intrusion
2026-03-26 18:42:7,user_105,192.168.84.122,10.0.230.19,HTTP,18837,5,3,Database,VM,37.83,96.5,270.38,0.727,Intrusion
2026-03-1 21:35:7,user_18,192.168.20.190,10.0.139.73,HTTPS,62500,6,4,Database,Storage,66.27,30.37,470.63,0.734,Intrusion
2026-03-3 13:24:53,user_148,192.168.249.219,10.0.122.125,FTP,13367,8,2,SSH,Database,71.56,18.44,167.14,0.358,Intrusion
